property_id,street_address,city,city_encoded,num_bedrooms,num_bathrooms,square_feet,price,image_filename
2698,5109 Chester Street,"Los Angeles, CA",207,3,2,1300,755800,2698.jpg
2699,1103 W Crestwood Avenue,"San Pedro, CA",330,3,2,1723,758000,2699.jpg
2700,7953 Casaba Avenue,"Winnetka, CA",408,5,4,3055,775000,2700.jpg
2701,12422 Jerome Street,"Sun Valley, CA",363,3,3,2200,797500,2701.jpg
2702,7055 Tyrone Avenue,"Van Nuys, CA",387,4,2,2096,777000,2702.jpg
2705,129 E Avenue 35,"Los Angeles, CA",207,3,2,952,749000,2705.jpg
2706,131 E Avenue 35,"Los Angeles, CA",207,3,2,1000,749000,2706.jpg
2707,19249 Chase Street,"Northridge, CA",247,4,3,2631,784900,2707.jpg
2708,1971 S Sunrise Drive,"Monterey Park, CA",225,3,2,1584,790000,2708.jpg
2709,2420 Gondar Avenue,"Long Beach, CA",204,3,2,1300,760000,2709.jpg
2710,15111 Domart Avenue,"Norwalk, CA",248,3,3,2034,749500,2710.jpg
2712,35349 80th Street E,"Littlerock, CA",199,3,2,4871,749000,2712.jpg
2714,2670 Pocatello Avenue,"Rowland Heights, CA",315,4,2,2173,788000,2714.jpg
2715,25145 Cherry Ridge Drive,"Canyon Country, CA",63,4,2.1,2547,759000,2715.jpg
2716,1310 N EVERGREEN Street,"Burbank, CA",52,3,1,1145,785000,2716.jpg
2717,1423 253RD Street,"Harbor City, CA",137,5,3,2496,745000,2717.jpg
2718,10615 Collett Avenue,"Granada Hills, CA",130,4,2,1515,750000,2718.jpg
2719,16816 Septo Street,"Granada Hills, CA",130,4,3,1968,765000,2719.jpg
2720,3012 Rio Claro Drive,"Hacienda Heights, CA",136,4,3,2295,799000,2720.jpg
2721,203 N Rowan Avenue,"East Los Angeles, CA",107,5,3,2412,750000,2721.jpg
2722,7426 Gloria Avenue,"Lake Balboa, CA",183,3,2,1490,774950,2722.jpg
2723,25820 Hammet Circle,"Stevenson Ranch, CA",359,4,3,2438,765000,2723.jpg
2724,3526 W. 27th Street,"Los Angeles, CA",207,3,2,1200,748888,2724.jpg
2725,23329 Berendo Avenue,"Torrance, CA",376,5,3,2658,860000,2725.jpg
2726,6208 Bertha Street,"Los Angeles, CA",207,2,1,875,828000,2726.jpg
2727,148 ANDRE Street,"Monrovia, CA",221,3,2,1860,799000,2727.jpg
2728,33841 Rozich Road,"Agua Dulce, CA",4,3,3,2032,850000,2728.jpg
2730,3708 Westside Avenue,"Los Angeles, CA",207,3,2,1709,839000,2730.jpg
2731,1660 Casitas Avenue,"Pasadena, CA",274,3,2,1760,849000,2731.jpg
2732,3665 El Encanto Drive,"Calabasas, CA",54,3,3,2265,899900,2732.jpg
2733,1295 Punta Way,"Monterey Park, CA",225,3,2.1,2364,845000,2733.jpg
2734,613 FRONTENAC Avenue,"Los Angeles, CA",207,2,1,930,865000,2734.jpg
2735,3434 7th Avenue,"Los Angeles, CA",207,3,1.1,1008,879000,2735.jpg
2736,146 N Harvard Boulevard,"Los Angeles, CA",207,4,1,1822,900000,2736.jpg
2737,1113 Oakfair Lane,"Harbor City, CA",137,4,3,2082,809900,2737.jpg
2738,30331 Goodspring Drive,"Agoura Hills, CA",3,4,2,1791,829900,2738.jpg
2739,4137 Raynol Street,"Los Angeles, CA",207,4,3,1461,799000,2739.jpg
2740,4145 Raynol Street,"Los Angeles, CA",207,4,3,1461,799000,2740.jpg
2741,24114 Eshelman Avenue,"Lomita, CA",202,3,2,2803,899900,2741.jpg
2742,159 Nieto Avenue,"Long Beach, CA",204,3,1,1264,829000,2742.jpg
2743,2811 W Verdugo Avenue,"Burbank, CA",52,4,2,1737,800000,2743.jpg
2744,5719 Freeman Avenue,"La Crescenta, CA",167,3,2,1396,845000,2744.jpg
2745,4615 Santa Anita Avenue,"El Monte, CA",111,5,3,2304,798000,2745.jpg
2746,26836 Cold Springs Street,"Agoura Hills, CA",3,4,3,2048,887000,2746.jpg
2747,4309 RAYMOND Avenue,"La Crescenta, CA",167,2,1,1084,889000,2747.jpg
2748,659 Pantera Drive,"Diamond Bar, CA",102,4,3,2777,868000,2748.jpg
2749,4812 Petaluma Avenue,"Lakewood, CA",192,3,2,2241,897000,2749.jpg
2752,3707 4th Avenue,"La Crescenta, CA",167,3,2,1829,850000,2752.jpg
2755,2619 E Larkwood Street,"West Covina, CA",397,4,4,2929,899000,2755.jpg
2756,15918 Rinaldi Street,"Granada Hills, CA",130,6,3,2072,849777,2756.jpg
2757,902 FIRMONA Avenue,"Redondo Beach, CA",305,3,2,1357,888000,2757.jpg
2758,25015 Vermont Drive,"Newhall, CA",239,4,3.1,3396,875000,2758.jpg
2759,423 W Meda Avenue,"Glendora, CA",127,3,2,1924,899900,2759.jpg
2761,5348 W 127th Place,"Hawthorne, CA",139,3,2,1538,869000,2761.jpg
2762,7853 Sancola Avenue,"Sun Valley, CA",363,5,4,2716,799000,2762.jpg
2768,8420 Garibaldi Avenue,"San Gabriel, CA",323,3,2,1809,798000,2768.jpg
2769,6815 E Pageantry Street,"Long Beach, CA",204,3,2,1328,839000,2769.jpg
2770,2051 W 84th Street,"Los Angeles, CA",207,5,3,2295,849000,2770.jpg
2771,6434 Jumilla Avenue,"Woodland Hills, CA",410,4,3,2275,899900,2771.jpg
2772,607 Montecito Drive,"San Gabriel, CA",323,3,2,1952,850000,2772.jpg
2773,901 Palm View Drive,"Los Angeles, CA",207,3,2,1282,850000,2773.jpg
2774,18606 N Citronia Street,"Northridge, CA",247,4,2.1,1736,893000,2774.jpg
2775,235 Malcolm Drive,"Pasadena, CA",274,2,2,1247,889000,2775.jpg
2776,1521 N Dominion Avenue,"Pasadena, CA",274,3,1,1551,828000,2776.jpg
2777,2468 N Ditman Avenue,"Los Angeles, CA",207,3,2,1216,795000,2777.jpg
2778,2908 Lincoln Park Avenue,"Los Angeles, CA",207,3,2,1556,850000,2778.jpg
2779,5626 Homeside Avenue,"Los Angeles, CA",207,3,1,1186,840000,2779.jpg
2780,1016 E ROSS Street,"Alhambra, CA",6,4,3,2140,840000,2780.jpg
2781,1616 7th Ave.,"Los Angeles, CA",207,3,2,1341,819000,2781.jpg
2784,14747 Friar Street,"Van Nuys, CA",387,4,1,1728,900000,2784.jpg
2785,6839 Rockhold Avenue,"San Gabriel, CA",323,3,2,1638,899000,2785.jpg
2786,19946 Merridy Street,"Chatsworth, CA",76,4,3,3570,899000,2786.jpg
2787,7014 Hillside Lane,"Whittier, CA",404,3,2.1,2562,865000,2787.jpg
2789,18845 Annmae Place,"Saugus, CA",342,5,4,3159,817995,2789.jpg
2790,713 N Hagar Street,"San Fernando, CA",322,5,3,2658,799000,2790.jpg
2792,3247 Pontiac Street,"La Crescenta, CA",167,3,2,1924,898800,2792.jpg
2793,10636 Danbury Street,"Temple City, CA",369,3,2,1572,800000,2793.jpg
2794,35023 Caprock Road,"Agua Dulce, CA",4,4,3,3210,879900,2794.jpg
2795,17947 Calle Barcelona,"Rowland Heights, CA",315,5,3,3126,899888,2795.jpg
2796,1139 Cleghorn Drive,"Diamond Bar, CA",102,4,2,1771,829000,2796.jpg
2797,4390 Cerritos Avenue,"Long Beach, CA",204,3,2.1,2331,899000,2797.jpg
2798,18537 Tarzana Drive,"Tarzana, CA",366,4,1,1462,824000,2798.jpg
2799,2597 Sunnydale Drive,"Duarte, CA",104,4,3,2572,858000,2799.jpg
2800,4912 ANGELES VISTA,"View Park, CA",392,3,2,1886,850000,2800.jpg
2801,526 S Garfield Avenue,"Monterey Park, CA",225,3,3,1720,850000,2801.jpg
2802,619 S Dodson Avenue,"San Pedro, CA",330,2,1.1,1443,859000,2802.jpg
2803,1575 N Los Robles Avenue,"Pasadena, CA",274,3,2,1206,795000,2803.jpg
2805,222 W Grandview Avenue,"Sierra Madre, CA",347,4,2,1430,885000,2805.jpg
2807,4816 E Buchanan,"Los Angeles, CA",207,3,2,1250,799000,2807.jpg
2808,2954 Falconberg Drive,"La Verne, CA",176,4,2.1,2563,799000,2808.jpg
2809,5756 Riverton Avenue,"North Hollywood, CA",245,2,2,1614,899000,2809.jpg
2810,26512 Emerald Dove Drive,"Valencia, CA",383,4,3,2545,849000,2810.jpg
2812,1655 W 216th Street,"Torrance, CA",376,4,2,1456,799000,2812.jpg
2813,236 E Avenue 40,"Los Angeles, CA",207,3,2.1,1429,815000,2813.jpg
2815,8533 Tujunga Valley Street,"Sunland, CA",364,5,2.1,2259,849000,2815.jpg
2816,1219 Dell Drive,"Monterey Park, CA",225,3,2,1559,825000,2816.jpg
2817,545 Oak Trail Place,"Glendora, CA",127,3,3,2192,825000,2817.jpg
2818,20575 Starshine Road,"Walnut, CA",395,4,3,2265,855000,2818.jpg
2819,17138 Sunderland Drive,"Granada Hills, CA",130,4,3,1434,825777,2819.jpg
2820,19128 Castlebay Lane,"Porter Ranch, CA",292,4,3,2450,899950,2820.jpg
2821,13608 Sylvan Street,"Valley Glen, CA",385,3,2.1,1596,899000,2821.jpg
2822,3811 Ivar Avenue,"Rosemead, CA",313,3,2.1,1532,800000,2822.jpg
2824,428 E Walnut Avenue,"Monrovia, CA",221,3,2,1272,799999,2824.jpg
2826,21910 Gresham Street,"Canoga Park, CA",62,3,2,1795,799950,2826.jpg
2827,2200 10th Avenue,"Los Angeles, CA",207,4,2,1598,885000,2827.jpg
2828,3501 N El Dorado Drive,"Long Beach, CA",204,4,2,1710,849000,2828.jpg
2829,4822 Buchanan,"Los Angeles, CA",207,3,2.1,1590,889000,2829.jpg
2830,10050 Santa Gertrudes Avenue,"Whittier, CA",404,4,3,2198,795000,2830.jpg
2831,13116 Washington Avenue,"Hawthorne, CA",139,3,3,2285,875000,2831.jpg
2832,2905 Magnolia Avenue,"Long Beach, CA",204,3,3,2393,849900,2832.jpg
2834,9227 ORIZABA Avenue,"Downey, CA",103,4,3,2089,869000,2834.jpg
2835,9556 Nadine Street,"Temple City, CA",369,3,2,1768,805000,2835.jpg
2836,17027 Elgar Avenue,"Torrance, CA",376,3,2,1429,839000,2836.jpg
2837,1615 Juniper Avenue,"Torrance, CA",376,2,1,1230,839000,2837.jpg
2839,122 E Adams Avenue,"Alhambra, CA",6,3,2,1843,895000,2839.jpg
2840,2322 Roswell Avenue,"Long Beach, CA",204,3,2.1,2057,819999,2840.jpg
2841,10414 Kimbark Avenue,"Whittier, CA",404,3,3,2297,799000,2841.jpg
2842,1711 S KINGSLEY Drive,"Los Angeles, CA",207,3,1,1386,800000,2842.jpg
2843,1239 N STONE Street,"Los Angeles, CA",207,4,3,1659,885000,2843.jpg
2844,3911 Ivar Avenue,"Rosemead, CA",313,4,3.1,2371,898000,2844.jpg
2847,5552 Biloxi Avenue,"North Hollywood, CA",245,2,2,1202,895000,2847.jpg
2848,4355 Ocean View Drive,"Malibu, CA",212,2,3.1,1481,900000,2848.jpg
2849,10227 Odell Avenue,"Sunland, CA",364,3,3,1852,839000,2849.jpg
2850,15624 Derrico Lane,"Canyon Country, CA",63,4,3,3891,799999,2850.jpg
2851,17925 Calle Barcelona,"Rowland Heights, CA",315,4,3,2619,850000,2851.jpg
2852,3923 Durfee Avenue,"Pico Rivera, CA",281,4,3,2400,799000,2852.jpg
2853,6838 Whitaker Avenue,"Lake Balboa, CA",183,4,2.1,2076,799900,2853.jpg
2854,2339 Jamestown Court,"Claremont, CA",81,4,2.1,2227,869000,2854.jpg
2856,5362 Tendilla Avenue,"Woodland Hills, CA",410,4,3.1,2027,899950,2856.jpg
2857,4205 Canoga Drive,"Woodland Hills, CA",410,3,2,1632,845000,2857.jpg
2860,2412 San Fernando Court,"Claremont, CA",81,4,2.1,2637,868000,2860.jpg
2861,539 W GLADSTONE Street,"San Dimas, CA",321,3,3,2560,799900,2861.jpg
2862,2290 Oxford Avenue,"Claremont, CA",81,4,3,2614,849000,2862.jpg
2863,4237 Caledonia Way,"Los Angeles, CA",207,2,1,1210,860000,2863.jpg
2864,5415 E Scrivener Street,"Long Beach, CA",204,4,3,1886,849999,2864.jpg
2865,3806 W 172nd Street,"Torrance, CA",376,3,2,1535,888000,2865.jpg
2867,192 Clinton Street,"Pasadena, CA",274,5,2,1948,870000,2867.jpg
2868,416 N AVENUE 52,"Highland Park, CA",144,3,2,1298,899000,2868.jpg
2870,7734 Louise Avenue,"Van Nuys, CA",387,3,3.1,1926,799000,2870.jpg
2871,1228 Moncado Drive,"Glendale, CA",126,2,1,1255,879000,2871.jpg
2873,4135 Lowell Avenue,"Glendale, CA",126,3,2,1650,899000,2873.jpg
2876,29041 Sterling Lane,"Valencia, CA",383,5,3,3011,799000,2876.jpg
2877,4922 W 137th Street,"Hawthorne, CA",139,3,2,1332,850000,2877.jpg
2878,738 VENICE Way,"Inglewood, CA",155,3,2,1702,840000,2878.jpg
2879,22233 AVENUE SAN LUIS,"Woodland Hills, CA",410,3,3,1330,899000,2879.jpg
2880,20805 W Acorn Circle,"Porter Ranch, CA",292,4,3,2168,866415,2880.jpg
2883,1873 Wagner Street,"Pasadena, CA",274,3,2,1622,848000,2883.jpg
2884,105 N Whitnall,"Burbank, CA",52,2,1.1,1700,795000,2884.jpg
2885,1903 247th Street,"Lomita, CA",202,4,3,2116,825000,2885.jpg
2886,4941 Escobedo Drive,"Woodland Hills, CA",410,4,2,1940,849000,2886.jpg
2887,2146 FARGO Street,"Los Angeles, CA",207,1,1,608,798000,2887.jpg
2888,5216 Don Pio Drive,"Woodland Hills, CA",410,3,2.1,1826,848000,2888.jpg
2889,23422 Kingston Place,"Valencia, CA",383,5,4,2631,799000,2889.jpg
2890,5252 W 126th Street,"Hawthorne, CA",139,3,2,1368,839000,2890.jpg
2891,328 N Eliot Lane,"Long Beach, CA",204,3,1,1013,883000,2891.jpg
2894,2207 Swiftwater Way,"Glendora, CA",127,4,3,2996,975000,2894.jpg
2895,20832 Pine Cone Circle,"Porter Ranch, CA",292,5,4,2768,989455,2895.jpg
2896,3665 El Encanto Drive,"Calabasas, CA",54,3,3,2265,899900,2896.jpg
2897,145 Los Angeles Avenue,"Monrovia, CA",221,5,4,2810,980000,2897.jpg
2898,5353 Huntington Drive N,"Los Angeles, CA",207,2,1,1054,999999,2898.jpg
2899,20756 Trieste Lane,"Porter Ranch, CA",292,4,2.1,2449,939000,2899.jpg
2900,146 N Harvard Boulevard,"Los Angeles, CA",207,4,1,1822,900000,2900.jpg
2902,468 Glen Holly Drive,"Pasadena, CA",274,2,2,1323,910000,2902.jpg
2903,4806 Commonwealth Avenue,"La Canada Flintridge, CA",165,3,2,1302,999999,2903.jpg
2904,24114 Eshelman Avenue,"Lomita, CA",202,3,2,2803,899900,2904.jpg
2905,10169 Rio Hondo,"El Monte, CA",111,6,3,3129,995900,2905.jpg
2907,4812 Petaluma Avenue,"Lakewood, CA",192,3,2,2241,897000,2907.jpg
2910,2619 E Larkwood Street,"West Covina, CA",397,4,4,2929,899000,2910.jpg
2912,2312 Loma Vista Street,"Pasadena, CA",274,3,2,1778,949000,2912.jpg
2913,28517 S Montereina Drive,"Rancho Palos Verdes, CA",301,4,2,1909,949000,2913.jpg
2915,423 W Meda Avenue,"Glendora, CA",127,3,2,1924,899900,2915.jpg
2917,8805 S 3rd Avenue,"Inglewood, CA",155,3,2.1,3041,949900,2917.jpg
2920,5244 Tampa Avenue,"Tarzana, CA",366,3,2,1678,949000,2920.jpg
2921,1630 W 12TH Street,"Los Angeles, CA",207,3,1,1409,968000,2921.jpg
2922,3716 LOADSTONE Drive,"Sherman Oaks, CA",346,2,2,1628,995000,2922.jpg
2923,3515 FERNCROFT Road,"Los Angeles, CA",207,3,2.1,1223,999999,2923.jpg
2925,2925 Graceland Way,"Glendale, CA",126,3,2,1424,988888,2925.jpg
2926,17459 Hatteras Street,"Encino, CA",114,5,4,2200,999000,2926.jpg
2927,2416 Santa Cruz Court,"Torrance, CA",376,3,2,2325,944900,2927.jpg
2929,1816 Velez Drive,"Rancho Palos Verdes, CA",301,3,2,1528,939900,2929.jpg
2930,6434 Jumilla Avenue,"Woodland Hills, CA",410,4,3,2275,899900,2930.jpg
2932,1338 Golden Coast Lane,"Rowland Heights, CA",315,6,4.1,3793,968000,2932.jpg
2933,1837 S 7th Place,"Arcadia, CA",16,3,2,1713,928000,2933.jpg
2934,1847 E DEL MAR Boulevard,"Pasadena, CA",274,3,2,1052,995000,2934.jpg
2935,1032 S LUCERNE,"Los Angeles, CA",207,2,2,1212,949000,2935.jpg
2936,8338 Standard Place,"Sunland, CA",364,4,5,3343,995000,2936.jpg
2937,20727 Nashville Street,"Chatsworth, CA",76,4,3,2273,919000,2937.jpg
2938,8861 Canterbury Avenue,"Arleta, CA",17,4,4,2468,949900,2938.jpg
2939,3102 ROXANNE Avenue,"Long Beach, CA",204,4,2,1592,979900,2939.jpg
2940,14754 Bassett Street,"Van Nuys, CA",387,6,4,2600,925000,2940.jpg
2941,813 E McKeller Court,"Azusa, CA",23,4,4,3244,958000,2941.jpg
2942,5655 Ash Street,"Los Angeles, CA",207,3,3,1500,949999,2942.jpg
2943,1522 Sunbluff Drive,"Diamond Bar, CA",102,4,3,2577,928000,2943.jpg
2944,14702 Hesby Street,"Sherman Oaks, CA",346,2,1,1268,990000,2944.jpg
2945,13757 Oak Crest Drive,"Cerritos, CA",75,5,3,2520,925000,2945.jpg
2946,217 Corona Avenue,"Long Beach, CA",204,3,2,1156,975000,2946.jpg
2947,14747 Friar Street,"Van Nuys, CA",387,4,1,1728,900000,2947.jpg
2948,6839 Rockhold Avenue,"San Gabriel, CA",323,3,2,1638,899000,2948.jpg
2949,19946 Merridy Street,"Chatsworth, CA",76,4,3,3570,899000,2949.jpg
2950,5712 Fairview Place,"Agoura Hills, CA",3,4,3,2125,980000,2950.jpg
2951,912 Adelante Avenue,"Los Angeles, CA",207,3,2,1530,995000,2951.jpg
2953,20339 Hiawatha Street,"Chatsworth, CA",76,6,3.1,2821,950000,2953.jpg
2955,17548 Donmetz Street,"Granada Hills, CA",130,3,2.1,2784,910000,2955.jpg
2956,3247 Pontiac Street,"La Crescenta, CA",167,3,2,1924,898800,2956.jpg
2957,29140 Quail Run Drive,"Agoura Hills, CA",3,4,3,2436,959900,2957.jpg
2958,17947 Calle Barcelona,"Rowland Heights, CA",315,5,3,3126,899888,2958.jpg
2959,6538 E Rosebay Street,"Long Beach, CA",204,4,3,2530,949900,2959.jpg
2960,647 E Palm Street,"Altadena, CA",10,4,2.1,1628,967833,2960.jpg
2961,26622 Via Marquette,"Lomita, CA",202,4,2.1,2406,935000,2961.jpg
2962,4390 Cerritos Avenue,"Long Beach, CA",204,3,2.1,2331,899000,2962.jpg
2963,5023 Doman Avenue,"Tarzana, CA",366,3,2,1890,998000,2963.jpg
2964,21205 Sundance Street,"Walnut, CA",395,3,3,2479,998000,2964.jpg
2965,1592 S Grandridge Avenue,"Monterey Park, CA",225,4,4,2000,985000,2965.jpg
2966,22828 Styles Street,"Woodland Hills, CA",410,4,3,1965,949000,2966.jpg
2967,5756 Riverton Avenue,"North Hollywood, CA",245,2,2,1614,899000,2967.jpg
2968,20736 E Mill Lane,"Walnut, CA",395,3,2.1,2036,920000,2968.jpg
2969,4883 Marion Avenue,"Baldwin Park, CA",25,5,5.1,2992,949800,2969.jpg
2970,4219 E 6TH Street,"Long Beach, CA",204,4,3,2013,995000,2970.jpg
2971,3062 GLENHURST Avenue,"Los Angeles, CA",207,2,2,1163,999000,2971.jpg
2972,1302 E Loma Alta Drive,"Altadena, CA",10,3,2,1700,925000,2972.jpg
2974,19128 Castlebay Lane,"Porter Ranch, CA",292,4,3,2450,899950,2974.jpg
2975,13608 Sylvan Street,"Valley Glen, CA",385,3,2.1,1596,899000,2975.jpg
2976,24600 Calvert Street,"Woodland Hills, CA",410,5,3,2610,969900,2976.jpg
2977,801 Birmingham Road,"Burbank, CA",52,4,2,2039,997000,2977.jpg
2978,5420 Golden West Avenue,"Temple City, CA",369,4,2.1,1998,938000,2978.jpg
2979,805 Cynthia,"Alhambra, CA",6,3,2,1857,999950,2979.jpg
2980,1221 Winchester Avenue,"Glendale, CA",126,2,1.1,1244,998000,2980.jpg
2982,5144 W 141ST Street,"Hawthorne, CA",139,3,2,2260,990000,2982.jpg
2983,9124 SHERIDELL Avenue,"Downey, CA",103,4,3,2654,929900,2983.jpg
2984,17 Turning Leaf Way,"Azusa, CA",23,4,4,3691,968000,2984.jpg
2985,6618 Jamieson Avenue,"Reseda, CA",306,3,3,1972,949000,2985.jpg
2986,6470 Lemon Avenue,"San Gabriel, CA",323,4,3,2582,988888,2986.jpg
2987,2077 Cartago Court,"Rowland Heights, CA",315,4,3,3385,958000,2987.jpg
2988,122 E Adams Avenue,"Alhambra, CA",6,3,2,1843,895000,2988.jpg
2990,3911 Ivar Avenue,"Rosemead, CA",313,4,3.1,2371,898000,2990.jpg
2991,1335 S Woods Avenue,"Los Angeles, CA",207,7,4,3329,998000,2991.jpg
2992,5552 Biloxi Avenue,"North Hollywood, CA",245,2,2,1202,895000,2992.jpg
2993,4355 Ocean View Drive,"Malibu, CA",212,2,3.1,1481,900000,2993.jpg
2994,321 N HOBART,"Los Angeles, CA",207,3,2.1,1312,979000,2994.jpg
2995,23457 Amberwick Place,"Diamond Bar, CA",102,5,4,2480,958000,2995.jpg
2996,1755 S Mansfield Avenue,"Los Angeles, CA",207,3,2,1430,949000,2996.jpg
2997,23062 Aspen Knoll Drive,"Diamond Bar, CA",102,5,3,2735,945000,2997.jpg
2999,541 Foothill Avenue,"Sierra Madre, CA",347,3,2,1641,995000,2999.jpg
3000,5362 Tendilla Avenue,"Woodland Hills, CA",410,4,3.1,2027,899950,3000.jpg
3001,3723 Anita Avenue,"Pasadena, CA",274,3,2,1617,932800,3001.jpg
3002,4889 Marion Avenue,"Baldwin Park, CA",25,5,5.1,2992,949800,3002.jpg
3003,10028 Nita Avenue,"Chatsworth, CA",76,4,2.1,3476,998000,3003.jpg
3004,3392 BENNETT Drive,"Los Angeles, CA",207,2,1,1224,915000,3004.jpg
3005,4889 Marion Avenue,"Baldwin Park, CA",25,5,5.1,2992,949800,3005.jpg
3006,4132 FAIRWAY,"View Park, CA",392,3,2,1950,939900,3006.jpg
3009,4111 CHEVY CHASE Drive,"Los Angeles, CA",207,2,2,1170,999000,3009.jpg
3010,5120 W 139th Street,"Hawthorne, CA",139,4,3,1668,979000,3010.jpg
3011,16811 Maurice Court,"Cerritos, CA",75,5,3,2607,950000,3011.jpg
3012,2018 W 27TH Street,"Los Angeles, CA",207,6,3,1956,949000,3012.jpg
3014,11319 HAVELOCK Avenue,"Los Angeles, CA",207,3,2,1270,975000,3014.jpg
3015,416 N AVENUE 52,"Highland Park, CA",144,3,2,1298,899000,3015.jpg
3018,17901 Collins Street,"Encino, CA",114,4,2.1,2203,989900,3018.jpg
3019,1738 N Avon Street,"Burbank, CA",52,3,3,1927,949000,3019.jpg
3020,2575 Mayfield Avenue,"Montrose, CA",226,4,2,2099,989000,3020.jpg
3021,4135 Lowell Avenue,"Glendale, CA",126,3,2,1650,899000,3021.jpg
3022,22233 AVENUE SAN LUIS,"Woodland Hills, CA",410,3,3,1330,899000,3022.jpg
3023,20506 E Oak Meadow Lane,"Diamond Bar, CA",102,4,3,2799,997900,3023.jpg
3024,19102 Crossdale Avenue,"Cerritos, CA",75,4,3,2888,989000,3024.jpg
3025,20918 High Country Drive,"Walnut, CA",395,5,3,2186,918000,3025.jpg
3026,3415 Winchester Way,"Rowland Heights, CA",315,6,5,3700,988000,3026.jpg
3028,7641 Coldwater Canyon Court,"North Hollywood, CA",245,5,4.1,2645,949900,3028.jpg
3030,2235 S Cloverdale Avenue,"Los Angeles, CA",207,4,2,1570,919000,3030.jpg
3031,24501 Crabapple Court,"West Hills, CA",398,4,3,2417,998000,3031.jpg
3033,17116 Goya Street,"Granada Hills, CA",130,5,3,2702,918000,3033.jpg
3034,716 W Roses Road,"San Gabriel, CA",323,3,2,2072,998800,3034.jpg
3035,5045 INADALE Avenue,"Los Angeles, CA",207,3,2.2,1861,919000,3035.jpg
3036,1433 N OCCIDENTAL,"Los Angeles, CA",207,2,1,840,949000,3036.jpg
3037,1040 Coolidge Drive,"San Gabriel, CA",323,3,1,1968,949500,3037.jpg
3038,1453 Glengarry Road,"Pasadena, CA",274,4,3,2472,1000000,3038.jpg
3039,21611 Golden Poppy Court,"Walnut, CA",395,3,2.1,1894,899000,3039.jpg
3040,712 N Bonnie Brae Street,"Echo Park, CA",108,2,2,990,999000,3040.jpg
3041,10366 Ormond Street,"Shadow Hills, CA",344,3,2,2685,899000,3041.jpg
3042,9906 Pomering Road,"Downey, CA",103,3,3,2803,965000,3042.jpg
3043,3497 Brandon Street,"Pasadena, CA",274,3,2,1625,925000,3043.jpg
3045,8053 Newmark Avenue,"Rosemead, CA",313,7,3,3605,960000,3045.jpg
3046,23401 SCHOENBORN Street,"West Hills, CA",398,6,8,4416,900000,3046.jpg
3047,9623 La Canada Way,"Shadow Hills, CA",344,5,3,2434,899000,3047.jpg
3048,1215 Meadowbrook Road,"Altadena, CA",10,3,2,1525,948000,3048.jpg
3049,3634 KINNEY Street,"Los Angeles, CA",207,3,3,2065,995000,3049.jpg
3050,538 Franklin Place,"Monrovia, CA",221,3,2,1947,945000,3050.jpg
3053,1084 Tia Juana Street,"Laguna Beach, CA",178,3,2,1354,1197000,3053.jpg
3054,36 Indian Pipe,"Rancho Santa Margarita, CA",303,4,3.1,4108,1295000,3054.jpg
3055,1 Flintridge Avenue,"Ladera Ranch, CA",177,6,4,3100,1075000,3055.jpg
3056,9472 Iolani Circle,"Huntington Beach, CA",148,4,2.1,1860,999999,3056.jpg
3059,31686 Via Cervantes,"San Juan Capistrano, CA",325,4,3,3335,1399000,3059.jpg
3060,732 S Lost Canyon Road,"Anaheim Hills, CA",11,4,3,3437,1199000,3060.jpg
3061,30 Swift,"Lake Forest, CA",186,5,4.1,3100,1286000,3061.jpg
3062,642 Catalina Road,"Fullerton, CA",123,4,3,2776,1250000,3062.jpg
3063,2376 N Rockridge Circle N,"Orange, CA",259,4,2.1,3549,1390000,3063.jpg
3065,51 Timberland,"Aliso Viejo, CA",7,4,2.1,2248,1075000,3065.jpg
3066,1901 Lake Street,"Huntington Beach, CA",148,3,3.1,2578,1250000,3066.jpg
3067,21 Sunriver,"Irvine, CA",157,3,2,1936,1100000,3067.jpg
3069,174 Palencia,"Irvine, CA",157,3,3.1,2280,1249000,3069.jpg
3070,1208 N VENTANA Lane,"Placentia, CA",288,5,4.1,2935,1189000,3070.jpg
3071,2702 Copa De Oro Drive,"Los Alamitos, CA",205,4,3,2118,1349000,3071.jpg
3072,18 Sedoso Court,"Ladera Ranch, CA",177,4,4.1,2771,999000,3072.jpg
3073,18326 Fieldbury Lane,"Huntington Beach, CA",148,4,3,2615,1100000,3073.jpg
3074,42 Juneberry,"Irvine, CA",157,4,3.1,2878,1200000,3074.jpg
3076,33171 Sea Lion Drive,"Dana Point, CA",97,3,2,1510,1100000,3076.jpg
3077,57 Via Zaragoza,"San Clemente, CA",319,4,3,2479,1099000,3077.jpg
3078,25875 Via Viento,"Mission Viejo, CA",218,6,5,2714,1149000,3078.jpg
3079,13 Pebble,"Coto de Caza, CA",90,4,4.1,3568,1150000,3079.jpg
3080,3000 S Torrey Pines Court,"La Habra, CA",169,4,3,2741,999000,3080.jpg
3081,137 The Masters Circle,"Costa Mesa, CA",89,4,4.1,3417,1368888,3081.jpg
3082,16 Kempton Lane,"Ladera Ranch, CA",177,4,3,3035,1168000,3082.jpg
3084,2568 N. FALCONER WAY,"Anaheim Hills, CA",11,5,3,3406,1188000,3084.jpg
3086,14796 Blossom Lane,"Westminster, CA",402,4,3.1,2669,1200000,3086.jpg
